customer_id,month,plan,mrr_usd,churned,sessions_per_week,features_used_count,support_tickets,nps_score,company_size,industry,tenure_months,seat_count
CUS-00916,2024-09,starter,64.72,1,2,7,3,39,11-50,other,25,2
CUS-00916,2024-10,starter,65.03,0,5,10,0,39,11-50,other,26,2
CUS-00916,2024-11,starter,65.34,0,3,4,3,28,11-50,other,27,2
CUS-00916,2024-12,starter,65.65,0,8,8,1,29,11-50,other,28,2
CUS-00917,2024-01,enterprise,1198.07,0,15,17,1,44,51-200,other,1,147
CUS-00917,2024-02,enterprise,1204.06,0,18,28,0,50,51-200,other,2,147
CUS-00917,2024-03,enterprise,1210.05,0,18,17,1,48,51-200,other,3,147
CUS-00917,2024-04,enterprise,1216.04,0,11,19,0,57,51-200,other,4,147
CUS-00917,2024-05,enterprise,1222.03,0,17,20,2,51,51-200,other,5,147
CUS-00917,2024-06,enterprise,1228.02,0,7,18,0,46,51-200,other,6,147
CUS-00917,2024-07,enterprise,1234.01,0,16,20,0,46,51-200,other,7,147
CUS-00917,2024-08,enterprise,1240.0,0,18,36,2,47,51-200,other,8,147
CUS-00917,2024-09,enterprise,1245.99,0,13,13,0,51,51-200,other,9,147
CUS-00917,2024-10,enterprise,1251.98,0,8,14,0,54,51-200,other,10,147
CUS-00917,2024-11,enterprise,1257.98,0,12,19,1,53,51-200,other,11,147
CUS-00917,2024-12,enterprise,1263.97,0,17,20,0,54,51-200,other,12,147
CUS-00918,2024-01,pro,136.24,0,3,5,2,39,1-10,fintech,1,13
CUS-00918,2024-02,pro,136.92,0,12,12,0,43,1-10,fintech,2,13
CUS-00918,2024-03,pro,137.6,0,6,5,0,47,1-10,fintech,3,13
CUS-00918,2024-04,pro,138.28,0,7,11,2,46,1-10,fintech,4,13
CUS-00918,2024-05,pro,138.96,0,9,12,0,48,1-10,fintech,5,13
CUS-00918,2024-06,pro,139.64,0,9,11,1,39,1-10,fintech,6,13
CUS-00918,2024-07,pro,140.32,0,7,7,3,34,1-10,fintech,7,13
CUS-00918,2024-08,pro,141.0,0,7,10,1,50,1-10,fintech,8,13
CUS-00918,2024-09,pro,141.68,0,11,11,1,45,1-10,fintech,9,13
CUS-00918,2024-10,pro,142.37,0,7,12,0,35,1-10,fintech,10,13
CUS-00918,2024-11,pro,143.05,0,5,5,0,45,1-10,fintech,11,13
CUS-00918,2024-12,pro,143.73,0,8,8,0,35,1-10,fintech,12,13
CUS-00919,2024-01,starter,47.93,0,6,1,1,32,1-10,other,14,1
CUS-00919,2024-02,starter,48.17,0,2,4,3,32,1-10,other,15,1
CUS-00919,2024-03,starter,48.41,0,6,9,0,27,1-10,other,16,1
CUS-00919,2024-04,starter,48.65,0,5,8,2,26,1-10,other,17,1
CUS-00919,2024-05,starter,48.89,0,3,5,1,22,1-10,other,18,1
CUS-00919,2024-06,starter,49.13,1,4,2,5,28,1-10,other,19,1
CUS-00919,2024-07,starter,49.37,0,4,3,0,30,1-10,other,20,1
CUS-00919,2024-08,starter,49.61,0,4,11,0,37,1-10,other,21,1
CUS-00919,2024-09,starter,49.85,0,5,6,2,34,1-10,other,22,1
CUS-00919,2024-10,starter,50.09,0,1,4,1,33,1-10,other,23,1
CUS-00919,2024-11,starter,50.33,0,5,7,0,34,1-10,other,24,1
CUS-00919,2024-12,starter,50.56,0,2,3,0,28,1-10,other,25,1
CUS-00920,2024-01,starter,35.9,0,3,7,0,28,51-200,fintech,17,1
CUS-00920,2024-02,starter,36.08,0,7,8,2,38,51-200,fintech,18,1
CUS-00920,2024-03,starter,36.26,0,2,3,1,29,51-200,fintech,19,1
CUS-00920,2024-04,starter,36.44,0,1,1,1,28,51-200,fintech,20,1
CUS-00920,2024-05,starter,36.62,0,4,8,1,24,51-200,fintech,21,1
CUS-00920,2024-06,starter,36.8,0,1,3,0,23,51-200,fintech,22,1
CUS-00920,2024-07,starter,36.98,1,8,9,2,24,51-200,fintech,23,1
CUS-00920,2024-08,starter,37.16,0,3,4,1,29,51-200,fintech,24,1
CUS-00920,2024-09,starter,37.33,0,5,10,1,37,51-200,fintech,25,1
CUS-00920,2024-10,starter,37.51,0,0,1,0,33,51-200,fintech,26,1
CUS-00920,2024-11,starter,37.69,0,2,3,2,26,51-200,fintech,27,1
CUS-00920,2024-12,starter,37.87,0,2,4,1,36,51-200,fintech,28,1
CUS-00921,2024-01,starter,56.66,0,2,5,1,29,11-50,SaaS,31,3
CUS-00921,2024-02,starter,56.94,0,3,6,2,23,11-50,SaaS,32,3
CUS-00921,2024-03,starter,57.22,0,5,12,0,30,11-50,SaaS,33,3
CUS-00921,2024-04,starter,57.51,0,4,6,1,23,11-50,SaaS,34,3
CUS-00921,2024-05,starter,57.79,0,2,0,3,25,11-50,SaaS,35,3
CUS-00921,2024-06,starter,58.07,0,2,4,0,27,11-50,SaaS,36,3
CUS-00921,2024-07,starter,58.36,0,2,3,2,26,11-50,SaaS,37,3
CUS-00921,2024-08,starter,58.64,0,7,9,0,28,11-50,SaaS,38,3
CUS-00921,2024-09,starter,58.92,0,3,4,1,30,11-50,SaaS,39,3
CUS-00921,2024-10,starter,59.21,1,5,9,4,23,11-50,SaaS,40,3
CUS-00921,2024-11,starter,59.49,0,4,6,0,40,11-50,SaaS,41,3
CUS-00921,2024-12,starter,59.77,0,2,3,0,27,11-50,SaaS,42,3
CUS-00922,2024-01,pro,194.28,0,6,12,1,51,11-50,ecommerce,8,3
CUS-00922,2024-02,pro,195.25,1,3,1,4,44,11-50,ecommerce,9,3
CUS-00922,2024-03,pro,196.22,0,7,4,2,38,11-50,ecommerce,10,3
CUS-00922,2024-04,pro,197.19,0,3,4,2,41,11-50,ecommerce,11,3
CUS-00922,2024-05,pro,198.16,0,8,4,1,43,11-50,ecommerce,12,3
CUS-00922,2024-06,pro,199.13,0,3,10,0,43,11-50,ecommerce,13,3
CUS-00922,2024-07,pro,200.11,0,11,14,1,34,11-50,ecommerce,14,3
CUS-00922,2024-08,pro,201.08,0,6,7,0,40,11-50,ecommerce,15,3
CUS-00922,2024-09,pro,202.05,0,10,6,0,37,11-50,ecommerce,16,3
CUS-00922,2024-10,pro,203.02,0,8,8,1,41,11-50,ecommerce,17,3
CUS-00922,2024-11,pro,203.99,0,8,9,1,39,11-50,ecommerce,18,3
CUS-00922,2024-12,pro,204.96,0,6,6,1,54,11-50,ecommerce,19,3
CUS-00923,2024-01,pro,354.26,0,6,11,0,58,51-200,SaaS,11,11
CUS-00923,2024-02,pro,356.04,0,6,9,0,60,51-200,SaaS,12,11
CUS-00923,2024-03,pro,357.81,0,8,10,1,46,51-200,SaaS,13,11
CUS-00923,2024-04,pro,359.58,0,11,16,1,50,51-200,SaaS,14,11
CUS-00923,2024-05,pro,361.35,0,5,7,1,59,51-200,SaaS,15,11
CUS-00923,2024-06,pro,363.12,0,9,12,1,52,51-200,SaaS,16,11
CUS-00923,2024-07,pro,364.89,0,6,14,0,38,51-200,SaaS,17,11
CUS-00923,2024-08,pro,366.66,0,4,7,0,51,51-200,SaaS,18,11
CUS-00923,2024-09,pro,368.43,0,10,16,0,53,51-200,SaaS,19,11
CUS-00923,2024-10,pro,370.21,0,9,7,0,44,51-200,SaaS,20,11
CUS-00923,2024-11,pro,371.98,1,1,3,2,49,51-200,SaaS,21,11
CUS-00923,2024-12,pro,373.75,0,9,16,1,56,51-200,SaaS,22,11
CUS-00924,2024-01,starter,46.81,0,3,5,2,10,1-10,fintech,13,2
CUS-00924,2024-02,starter,47.04,0,1,3,0,23,1-10,fintech,14,2
CUS-00924,2024-03,starter,47.28,0,7,9,0,15,1-10,fintech,15,2
CUS-00924,2024-04,starter,47.51,0,3,4,1,9,1-10,fintech,16,2
CUS-00924,2024-05,starter,47.75,0,2,4,1,19,1-10,fintech,17,2
CUS-00924,2024-06,starter,47.98,0,1,2,2,12,1-10,fintech,18,2
CUS-00924,2024-07,starter,48.21,0,5,4,2,21,1-10,fintech,19,2
CUS-00924,2024-08,starter,48.45,0,6,6,1,16,1-10,fintech,20,2
CUS-00924,2024-09,starter,48.68,0,0,0,0,17,1-10,fintech,21,2
CUS-00924,2024-10,starter,48.92,1,3,6,0,16,1-10,fintech,22,2
CUS-00924,2024-11,starter,49.15,0,6,4,1,20,1-10,fintech,23,2
CUS-00924,2024-12,starter,49.38,0,3,2,2,20,1-10,fintech,24,2
CUS-00925,2024-01,pro,193.45,0,1,3,0,25,11-50,other,5,6
CUS-00925,2024-02,pro,194.42,0,3,3,0,31,11-50,other,6,6
CUS-00925,2024-03,pro,195.39,0,4,3,3,36,11-50,other,7,6
CUS-00925,2024-04,pro,196.35,0,6,9,0,26,11-50,other,8,6
CUS-00925,2024-05,pro,197.32,0,3,6,1,28,11-50,other,9,6
CUS-00925,2024-06,pro,198.29,0,9,10,1,27,11-50,other,10,6
CUS-00925,2024-07,pro,199.26,0,4,10,1,16,11-50,other,11,6
CUS-00925,2024-08,pro,200.22,0,4,6,0,32,11-50,other,12,6
CUS-00925,2024-09,pro,201.19,0,4,7,0,30,11-50,other,13,6
CUS-00925,2024-10,pro,202.16,0,3,2,0,25,11-50,other,14,6
CUS-00925,2024-11,pro,203.12,0,7,13,0,21,11-50,other,15,6
CUS-00925,2024-12,pro,204.09,0,13,9,0,17,11-50,other,16,6
CUS-00926,2024-01,enterprise,386.65,0,21,25,1,56,1-10,SaaS,1,198
CUS-00926,2024-02,enterprise,388.58,0,21,25,0,62,1-10,SaaS,2,198
CUS-00926,2024-03,enterprise,390.52,0,13,22,1,62,1-10,SaaS,3,198
CUS-00926,2024-04,enterprise,392.45,0,6,13,0,59,1-10,SaaS,4,198
CUS-00926,2024-05,enterprise,394.38,0,13,17,2,58,1-10,SaaS,5,198
CUS-00926,2024-06,enterprise,396.32,0,20,25,0,67,1-10,SaaS,6,198
CUS-00926,2024-07,enterprise,398.25,0,20,27,1,67,1-10,SaaS,7,198
CUS-00926,2024-08,enterprise,400.18,0,11,12,1,54,1-10,SaaS,8,198
CUS-00926,2024-09,enterprise,402.12,0,12,10,3,67,1-10,SaaS,9,198
CUS-00926,2024-10,enterprise,404.05,0,17,29,0,63,1-10,SaaS,10,198
CUS-00926,2024-11,enterprise,405.98,0,14,19,0,63,1-10,SaaS,11,198
CUS-00926,2024-12,enterprise,407.92,0,15,13,1,56,1-10,SaaS,12,198
CUS-00927,2024-01,starter,61.92,0,6,4,0,33,11-50,ecommerce,4,1
CUS-00927,2024-02,starter,62.23,0,2,5,1,31,11-50,ecommerce,5,1
CUS-00927,2024-03,starter,62.54,0,2,3,2,35,11-50,ecommerce,6,1
CUS-00927,2024-04,starter,62.85,0,4,8,1,24,11-50,ecommerce,7,1
CUS-00927,2024-05,starter,63.16,0,3,10,1,39,11-50,ecommerce,8,1
CUS-00927,2024-06,starter,63.47,1,1,4,3,28,11-50,ecommerce,9,1
CUS-00927,2024-07,starter,63.78,0,1,3,1,29,11-50,ecommerce,10,1
CUS-00927,2024-08,starter,64.08,0,6,10,1,24,11-50,ecommerce,11,1
CUS-00927,2024-09,starter,64.39,0,5,9,1,34,11-50,ecommerce,12,1
CUS-00927,2024-10,starter,64.7,0,0,2,1,34,11-50,ecommerce,13,1
CUS-00927,2024-11,starter,65.01,0,0,2,0,32,11-50,ecommerce,14,1
CUS-00927,2024-12,starter,65.32,0,1,2,0,35,11-50,ecommerce,15,1
CUS-00928,2024-01,enterprise,752.42,0,13,24,0,50,200+,other,4,24
CUS-00928,2024-02,enterprise,756.18,0,20,14,1,43,200+,other,5,24
CUS-00928,2024-03,enterprise,759.94,1,6,12,4,48,200+,other,6,24
CUS-00928,2024-04,enterprise,763.71,0,17,18,1,47,200+,other,7,24
CUS-00928,2024-05,enterprise,767.47,0,12,16,3,41,200+,other,8,24
CUS-00928,2024-06,enterprise,771.23,0,14,11,1,48,200+,other,9,24
CUS-00928,2024-07,enterprise,774.99,0,15,24,0,45,200+,other,10,24
CUS-00928,2024-08,enterprise,778.75,0,12,19,3,38,200+,other,11,24
CUS-00928,2024-09,enterprise,782.52,0,10,16,2,45,200+,other,12,24
CUS-00928,2024-10,enterprise,786.28,0,10,9,0,40,200+,other,13,24
CUS-00928,2024-11,enterprise,790.04,0,19,20,3,42,200+,other,14,24
CUS-00928,2024-12,enterprise,793.8,0,13,15,0,42,200+,other,15,24
CUS-00929,2024-01,starter,32.92,0,0,2,1,29,51-200,other,31,2
CUS-00929,2024-02,starter,33.08,0,5,6,0,26,51-200,other,32,2
CUS-00929,2024-03,starter,33.25,1,0,2,3,35,51-200,other,33,2
CUS-00929,2024-04,starter,33.41,0,2,3,0,28,51-200,other,34,2
CUS-00929,2024-05,starter,33.58,0,4,1,0,30,51-200,other,35,2
CUS-00929,2024-06,starter,33.74,0,7,13,1,36,51-200,other,36,2
CUS-00929,2024-07,starter,33.91,0,4,4,2,39,51-200,other,37,2
CUS-00929,2024-08,starter,34.07,0,1,3,2,31,51-200,other,38,2
CUS-00929,2024-09,starter,34.23,0,1,3,1,26,51-200,other,39,2
CUS-00929,2024-10,starter,34.4,0,2,6,2,33,51-200,other,40,2
CUS-00929,2024-11,starter,34.56,0,1,4,0,28,51-200,other,41,2
CUS-00929,2024-12,starter,34.73,0,2,3,2,35,51-200,other,42,2
CUS-00930,2024-01,starter,41.56,0,2,3,0,33,11-50,ecommerce,6,2
CUS-00930,2024-02,starter,41.76,0,6,11,0,27,11-50,ecommerce,7,2
CUS-00930,2024-03,starter,41.97,1,3,3,1,26,11-50,ecommerce,8,2
CUS-00930,2024-04,starter,42.18,0,1,3,2,27,11-50,ecommerce,9,2
CUS-00930,2024-05,starter,42.39,0,3,6,1,30,11-50,ecommerce,10,2
CUS-00930,2024-06,starter,42.6,0,2,5,2,22,11-50,ecommerce,11,2
CUS-00930,2024-07,starter,42.8,0,0,0,1,28,11-50,ecommerce,12,2
CUS-00930,2024-08,starter,43.01,0,5,13,1,30,11-50,ecommerce,13,2
CUS-00930,2024-09,starter,43.22,0,2,1,0,27,11-50,ecommerce,14,2
CUS-00930,2024-10,starter,43.43,0,3,3,1,35,11-50,ecommerce,15,2
CUS-00930,2024-11,starter,43.63,0,3,6,3,34,11-50,ecommerce,16,2
CUS-00930,2024-12,starter,43.84,0,4,4,0,28,11-50,ecommerce,17,2
CUS-00931,2024-01,starter,48.17,0,1,1,1,6,1-10,fintech,4,1
CUS-00931,2024-02,starter,48.41,0,2,6,1,18,1-10,fintech,5,1
CUS-00931,2024-03,starter,48.65,0,5,10,0,7,1-10,fintech,6,1
CUS-00931,2024-04,starter,48.89,0,4,4,2,8,1-10,fintech,7,1
CUS-00931,2024-05,starter,49.13,0,6,8,0,17,1-10,fintech,8,1
CUS-00931,2024-06,starter,49.37,0,2,2,1,17,1-10,fintech,9,1
CUS-00931,2024-07,starter,49.61,0,0,2,0,23,1-10,fintech,10,1
CUS-00931,2024-08,starter,49.85,0,3,3,1,5,1-10,fintech,11,1
CUS-00931,2024-09,starter,50.09,0,1,4,2,16,1-10,fintech,12,1
CUS-00931,2024-10,starter,50.33,0,3,5,0,18,1-10,fintech,13,1
CUS-00931,2024-11,starter,50.57,0,4,7,1,15,1-10,fintech,14,1
CUS-00931,2024-12,starter,50.82,1,2,3,6,27,1-10,fintech,15,1
CUS-00932,2024-01,pro,342.12,0,9,9,2,40,200+,SaaS,38,5
CUS-00932,2024-02,pro,343.83,0,4,6,0,38,200+,SaaS,39,5
CUS-00932,2024-03,pro,345.54,0,5,10,1,36,200+,SaaS,40,5
CUS-00932,2024-04,pro,347.25,0,6,8,0,33,200+,SaaS,41,5
CUS-00932,2024-05,pro,348.96,1,2,4,1,43,200+,SaaS,42,5
CUS-00932,2024-06,pro,350.67,0,1,0,1,43,200+,SaaS,43,5
CUS-00932,2024-07,pro,352.38,0,3,6,1,38,200+,SaaS,44,5
CUS-00932,2024-08,pro,354.09,0,8,8,0,43,200+,SaaS,45,5
CUS-00932,2024-09,pro,355.8,0,12,15,0,45,200+,SaaS,46,5
CUS-00932,2024-10,pro,357.52,0,6,7,1,44,200+,SaaS,47,5
CUS-00932,2024-11,pro,359.23,0,9,15,0,44,200+,SaaS,48,5
CUS-00932,2024-12,pro,360.94,0,8,11,1,42,200+,SaaS,49,5
CUS-00933,2024-01,starter,53.94,0,2,8,1,19,200+,other,78,3
CUS-00933,2024-02,starter,54.21,0,3,6,1,19,200+,other,79,3
CUS-00933,2024-03,starter,54.48,0,1,6,1,11,200+,other,80,3
CUS-00933,2024-04,starter,54.74,0,0,4,1,22,200+,other,81,3
CUS-00933,2024-05,starter,55.01,0,1,1,0,14,200+,other,82,3
CUS-00933,2024-06,starter,55.28,0,2,1,0,13,200+,other,83,3
CUS-00933,2024-07,starter,55.55,0,5,5,1,16,200+,other,84,3
CUS-00933,2024-08,starter,55.82,0,2,4,2,24,200+,other,85,3
CUS-00933,2024-09,starter,56.09,1,3,6,2,22,200+,other,86,3
CUS-00933,2024-10,starter,56.36,0,1,8,0,21,200+,other,87,3
CUS-00933,2024-11,starter,56.63,0,5,5,1,20,200+,other,88,3
CUS-00933,2024-12,starter,56.9,0,5,3,1,20,200+,other,89,3
CUS-00934,2024-01,enterprise,1324.3,0,14,23,0,37,11-50,other,11,93
CUS-00934,2024-02,enterprise,1330.92,0,15,23,1,43,11-50,other,12,93
CUS-00934,2024-03,enterprise,1337.54,0,9,14,0,38,11-50,other,13,93
CUS-00934,2024-04,enterprise,1344.16,0,8,5,1,39,11-50,other,14,93
CUS-00934,2024-05,enterprise,1350.79,0,15,9,1,40,11-50,other,15,93
CUS-00934,2024-06,enterprise,1357.41,0,11,12,0,41,11-50,other,16,93
CUS-00934,2024-07,enterprise,1364.03,0,17,16,1,42,11-50,other,17,93
CUS-00934,2024-08,enterprise,1370.65,0,9,9,1,38,11-50,other,18,93
CUS-00934,2024-09,enterprise,1377.27,0,17,16,0,32,11-50,other,19,93
CUS-00934,2024-10,enterprise,1383.89,0,8,12,1,43,11-50,other,20,93
CUS-00934,2024-11,enterprise,1390.52,0,12,14,0,46,11-50,other,21,93
CUS-00934,2024-12,enterprise,1397.14,0,13,12,1,32,11-50,other,22,93
CUS-00935,2024-01,pro,164.78,0,6,8,1,54,1-10,other,6,10
CUS-00935,2024-02,pro,165.61,0,3,5,1,63,1-10,other,7,10
CUS-00935,2024-03,pro,166.43,0,6,8,0,56,1-10,other,8,10
CUS-00935,2024-04,pro,167.25,0,11,15,1,51,1-10,other,9,10
CUS-00935,2024-05,pro,168.08,0,9,11,0,56,1-10,other,10,10
CUS-00935,2024-06,pro,168.9,0,5,7,0,53,1-10,other,11,10
CUS-00935,2024-07,pro,169.73,0,9,9,0,54,1-10,other,12,10
CUS-00935,2024-08,pro,170.55,0,7,13,0,54,1-10,other,13,10
CUS-00935,2024-09,pro,171.37,0,9,10,1,60,1-10,other,14,10
CUS-00935,2024-10,pro,172.2,0,10,11,0,60,1-10,other,15,10
CUS-00935,2024-11,pro,173.02,0,8,15,0,64,1-10,other,16,10
CUS-00935,2024-12,pro,173.84,0,4,5,0,55,1-10,other,17,10
CUS-00936,2024-01,pro,439.08,0,7,6,0,41,11-50,SaaS,13,14
CUS-00936,2024-02,pro,441.28,0,5,6,3,35,11-50,SaaS,14,14
CUS-00936,2024-03,pro,443.47,0,9,13,0,28,11-50,SaaS,15,14
CUS-00936,2024-04,pro,445.67,0,6,8,1,36,11-50,SaaS,16,14
CUS-00936,2024-05,pro,447.86,1,4,11,7,43,11-50,SaaS,17,14
CUS-00936,2024-06,pro,450.06,0,8,11,1,40,11-50,SaaS,18,14
CUS-00936,2024-07,pro,452.25,0,3,2,3,45,11-50,SaaS,19,14
CUS-00936,2024-08,pro,454.45,0,6,5,0,54,11-50,SaaS,20,14
CUS-00936,2024-09,pro,456.64,0,1,1,2,57,11-50,SaaS,21,14
CUS-00936,2024-10,pro,458.84,0,10,10,0,37,11-50,SaaS,22,14
CUS-00936,2024-11,pro,461.04,0,9,8,1,34,11-50,SaaS,23,14
CUS-00936,2024-12,pro,463.23,0,11,13,0,39,11-50,SaaS,24,14
CUS-00937,2024-01,enterprise,786.79,0,10,12,3,45,200+,other,1,73
CUS-00937,2024-02,enterprise,790.72,0,17,25,0,46,200+,other,2,73
CUS-00937,2024-03,enterprise,794.66,0,12,16,0,51,200+,other,3,73
CUS-00937,2024-04,enterprise,798.59,0,17,20,0,58,200+,other,4,73
CUS-00937,2024-05,enterprise,802.52,0,11,12,0,49,200+,other,5,73
CUS-00937,2024-06,enterprise,806.46,0,18,23,1,48,200+,other,6,73
CUS-00937,2024-07,enterprise,810.39,0,17,16,0,51,200+,other,7,73
CUS-00937,2024-08,enterprise,814.33,0,18,17,1,48,200+,other,8,73
CUS-00937,2024-09,enterprise,818.26,0,12,7,0,61,200+,other,9,73
CUS-00937,2024-10,enterprise,822.19,0,14,21,0,46,200+,other,10,73
CUS-00937,2024-11,enterprise,826.13,0,12,11,2,41,200+,other,11,73
CUS-00937,2024-12,enterprise,830.06,0,12,10,0,48,200+,other,12,73
CUS-00938,2024-01,starter,43.88,0,4,9,0,13,200+,SaaS,23,1
CUS-00938,2024-02,starter,44.1,0,4,10,0,21,200+,SaaS,24,1
CUS-00938,2024-03,starter,44.32,0,1,0,1,16,200+,SaaS,25,1
CUS-00938,2024-04,starter,44.54,0,3,4,0,22,200+,SaaS,26,1
CUS-00938,2024-05,starter,44.76,0,7,5,1,13,200+,SaaS,27,1
CUS-00938,2024-06,starter,44.98,0,1,4,1,10,200+,SaaS,28,1
CUS-00938,2024-07,starter,45.2,0,1,1,0,22,200+,SaaS,29,1
CUS-00938,2024-08,starter,45.42,0,4,1,2,13,200+,SaaS,30,1
CUS-00938,2024-09,starter,45.64,1,0,0,3,11,200+,SaaS,31,1
CUS-00938,2024-10,starter,45.86,0,4,1,0,26,200+,SaaS,32,1
CUS-00938,2024-11,starter,46.08,0,1,1,0,21,200+,SaaS,33,1
CUS-00938,2024-12,starter,46.3,0,3,7,0,17,200+,SaaS,34,1
CUS-00939,2024-01,pro,111.65,0,7,11,2,30,1-10,ecommerce,22,9
CUS-00939,2024-02,pro,112.21,0,3,2,2,23,1-10,ecommerce,23,9
CUS-00939,2024-03,pro,112.77,0,7,8,1,30,1-10,ecommerce,24,9
CUS-00939,2024-04,pro,113.32,0,6,8,1,31,1-10,ecommerce,25,9
CUS-00939,2024-05,pro,113.88,0,14,12,1,22,1-10,ecommerce,26,9
CUS-00939,2024-06,pro,114.44,0,9,14,1,34,1-10,ecommerce,27,9
CUS-00939,2024-07,pro,115.0,0,5,4,1,25,1-10,ecommerce,28,9
CUS-00939,2024-08,pro,115.56,1,6,12,2,27,1-10,ecommerce,29,9
CUS-00939,2024-09,pro,116.12,0,2,1,0,30,1-10,ecommerce,30,9
CUS-00939,2024-10,pro,116.67,0,5,8,2,32,1-10,ecommerce,31,9
CUS-00939,2024-11,pro,117.23,0,5,6,0,19,1-10,ecommerce,32,9
CUS-00939,2024-12,pro,117.79,0,9,7,1,35,1-10,ecommerce,33,9
CUS-00940,2024-01,starter,43.6,0,4,13,2,33,51-200,fintech,5,1
CUS-00940,2024-02,starter,43.81,0,2,2,2,36,51-200,fintech,6,1
CUS-00940,2024-03,starter,44.03,0,3,7,2,29,51-200,fintech,7,1
CUS-00940,2024-04,starter,44.25,1,1,6,1,40,51-200,fintech,8,1
CUS-00940,2024-05,starter,44.47,0,5,11,1,37,51-200,fintech,9,1
CUS-00940,2024-06,starter,44.69,0,7,4,0,38,51-200,fintech,10,1
CUS-00940,2024-07,starter,44.9,0,6,10,2,34,51-200,fintech,11,1
CUS-00940,2024-08,starter,45.12,0,4,5,2,32,51-200,fintech,12,1
CUS-00940,2024-09,starter,45.34,0,0,1,0,34,51-200,fintech,13,1
CUS-00940,2024-10,starter,45.56,0,3,6,1,40,51-200,fintech,14,1
CUS-00940,2024-11,starter,45.78,0,3,2,0,41,51-200,fintech,15,1
CUS-00940,2024-12,starter,45.99,0,3,3,1,37,51-200,fintech,16,1
CUS-00941,2024-01,starter,50.37,0,3,6,0,18,51-200,SaaS,5,3
CUS-00941,2024-02,starter,50.62,0,4,5,0,12,51-200,SaaS,6,3
CUS-00941,2024-03,starter,50.87,0,2,3,3,15,51-200,SaaS,7,3
CUS-00941,2024-04,starter,51.12,0,4,5,1,13,51-200,SaaS,8,3
CUS-00941,2024-05,starter,51.38,1,2,4,2,7,51-200,SaaS,9,3
CUS-00941,2024-06,starter,51.63,0,1,2,0,10,51-200,SaaS,10,3
CUS-00941,2024-07,starter,51.88,0,1,5,0,16,51-200,SaaS,11,3
CUS-00941,2024-08,starter,52.13,0,0,2,0,18,51-200,SaaS,12,3
CUS-00941,2024-09,starter,52.38,0,7,7,1,15,51-200,SaaS,13,3
CUS-00941,2024-10,starter,52.64,0,4,2,0,14,51-200,SaaS,14,3
CUS-00941,2024-11,starter,52.89,0,3,3,0,18,51-200,SaaS,15,3
CUS-00941,2024-12,starter,53.14,0,1,2,0,18,51-200,SaaS,16,3
CUS-00942,2024-01,pro,240.55,0,11,11,1,47,11-50,other,13,4
CUS-00942,2024-02,pro,241.75,0,5,8,1,41,11-50,other,14,4
CUS-00942,2024-03,pro,242.95,0,15,16,0,40,11-50,other,15,4
CUS-00942,2024-04,pro,244.16,0,10,15,0,44,11-50,other,16,4
CUS-00942,2024-05,pro,245.36,0,7,11,2,54,11-50,other,17,4
CUS-00942,2024-06,pro,246.56,0,9,7,2,36,11-50,other,18,4
CUS-00942,2024-07,pro,247.76,0,2,2,0,47,11-50,other,19,4
CUS-00942,2024-08,pro,248.97,0,6,9,1,44,11-50,other,20,4
CUS-00942,2024-09,pro,250.17,0,3,5,2,40,11-50,other,21,4
CUS-00942,2024-10,pro,251.37,0,3,4,1,46,11-50,other,22,4
CUS-00942,2024-11,pro,252.58,0,7,15,0,36,11-50,other,23,4
CUS-00942,2024-12,pro,253.78,0,8,10,1,44,11-50,other,24,4
CUS-00943,2024-01,enterprise,1084.3,0,15,11,1,45,51-200,SaaS,14,25
CUS-00943,2024-02,enterprise,1089.72,1,10,11,0,41,51-200,SaaS,15,25
CUS-00943,2024-03,enterprise,1095.14,0,21,26,3,45,51-200,SaaS,16,25
CUS-00943,2024-04,enterprise,1100.56,0,16,22,2,42,51-200,SaaS,17,25
CUS-00943,2024-05,enterprise,1105.98,0,15,15,0,46,51-200,SaaS,18,25
CUS-00943,2024-06,enterprise,1111.4,0,14,16,2,36,51-200,SaaS,19,25
CUS-00943,2024-07,enterprise,1116.82,0,15,17,2,32,51-200,SaaS,20,25
CUS-00943,2024-08,enterprise,1122.25,0,26,36,1,36,51-200,SaaS,21,25
CUS-00943,2024-09,enterprise,1127.67,0,13,8,0,40,51-200,SaaS,22,25
CUS-00943,2024-10,enterprise,1133.09,0,10,10,0,35,51-200,SaaS,23,25
CUS-00943,2024-11,enterprise,1138.51,0,16,12,1,37,51-200,SaaS,24,25
CUS-00943,2024-12,enterprise,1143.93,0,16,19,1,38,51-200,SaaS,25,25
CUS-00944,2024-01,starter,59.66,0,4,5,2,37,51-200,ecommerce,8,3
CUS-00944,2024-02,starter,59.95,0,2,2,1,40,51-200,ecommerce,9,3
CUS-00944,2024-03,starter,60.25,0,2,1,1,42,51-200,ecommerce,10,3
CUS-00944,2024-04,starter,60.55,0,5,9,1,41,51-200,ecommerce,11,3
CUS-00944,2024-05,starter,60.85,0,1,3,1,35,51-200,ecommerce,12,3
CUS-00944,2024-06,starter,61.15,0,5,5,1,37,51-200,ecommerce,13,3
CUS-00944,2024-07,starter,61.45,0,0,2,0,42,51-200,ecommerce,14,3
CUS-00944,2024-08,starter,61.74,0,4,7,1,39,51-200,ecommerce,15,3
CUS-00944,2024-09,starter,62.04,0,4,7,0,45,51-200,ecommerce,16,3
