user_id,date,variant,week,assignment_date,impressions,clicks,ctr,watch_time_min,content_type,platform,age_group,region,premium_user
MED-17597,2024-08-18,control,1,2024-08-17,11,0,0.0,5.44,video,web,18-24,EU,1
MED-17598,2024-09-25,treatment,1,2024-09-22,9,0,0.0,7.36,article,mobile_app,35-44,NA,0
MED-17599,2024-09-06,treatment,2,2024-09-04,17,1,0.0588,0.85,video,smart_tv,25-34,EU,1
MED-17600,2024-08-08,treatment,2,2024-08-08,18,1,0.0556,3.05,video,mobile_app,35-44,EU,0
MED-17601,2024-09-04,control,2,2024-09-03,7,0,0.0,4.0,video,mobile_app,25-34,NA,0
MED-17602,2024-09-07,treatment,2,2024-09-03,12,1,0.0833,3.09,video,mobile_app,55+,NA,0
MED-17603,2024-09-04,control,2,2024-09-04,15,2,0.1333,1.87,newsletter,mobile_app,25-34,EU,0
MED-17604,2024-08-20,control,2,2024-08-19,6,0,0.0,7.47,article,smart_tv,25-34,APAC,0
MED-17605,2024-08-29,control,1,2024-08-28,12,0,0.0,17.7,newsletter,web,25-34,APAC,0
MED-17606,2024-09-12,control,1,2024-09-08,8,1,0.125,13.99,podcast,web,45-54,EU,0
MED-17607,2024-09-14,treatment,2,2024-09-10,11,0,0.0,2.66,video,web,45-54,EU,1
MED-17608,2024-09-15,control,1,2024-09-13,16,1,0.0625,9.16,article,mobile_app,25-34,NA,1
MED-17609,2024-08-21,control,1,2024-08-17,19,1,0.0526,1.59,video,mobile_app,18-24,NA,0
MED-17610,2024-09-23,treatment,1,2024-09-23,11,0,0.0,5.01,article,mobile_app,35-44,EU,0
MED-17611,2024-09-12,control,2,2024-09-11,13,0,0.0,1.62,video,smart_tv,35-44,APAC,0
MED-17612,2024-09-10,control,1,2024-09-08,17,0,0.0,19.23,video,mobile_app,25-34,APAC,0
MED-17613,2024-09-13,treatment,2,2024-09-13,9,0,0.0,4.66,article,mobile_app,55+,NA,0
MED-17614,2024-08-25,control,1,2024-08-23,10,1,0.1,26.12,article,mobile_app,35-44,NA,0
MED-17615,2024-09-17,control,2,2024-09-16,10,0,0.0,4.09,newsletter,web,18-24,NA,1
MED-17616,2024-09-11,treatment,1,2024-09-11,7,0,0.0,2.06,article,mobile_app,45-54,EU,0
MED-17617,2024-08-09,control,1,2024-08-06,18,2,0.1111,9.63,video,web,18-24,EU,1
MED-17618,2024-08-07,control,1,2024-08-03,10,0,0.0,2.36,video,mobile_app,35-44,NA,0
MED-17619,2024-08-11,control,2,2024-08-11,10,0,0.0,4.7,video,web,25-34,NA,0
MED-17620,2024-08-10,control,1,2024-08-08,12,1,0.0833,2.22,video,mobile_app,25-34,NA,1
MED-17621,2024-08-28,control,1,2024-08-25,10,0,0.0,0.49,article,web,45-54,NA,0
MED-17622,2024-09-24,control,1,2024-09-20,22,3,0.1364,10.08,video,smart_tv,35-44,NA,0
MED-17623,2024-09-26,control,1,2024-09-24,8,0,0.0,6.03,article,mobile_app,55+,NA,1
MED-17624,2024-08-03,control,2,2024-08-01,22,0,0.0,16.67,article,web,35-44,LATAM,1
MED-17625,2024-08-27,control,1,2024-08-23,18,0,0.0,14.41,video,smart_tv,25-34,NA,1
MED-17626,2024-08-03,treatment,2,2024-08-02,10,1,0.1,10.4,podcast,mobile_app,18-24,EU,1
MED-17627,2024-09-23,treatment,1,2024-09-20,17,2,0.1176,2.15,podcast,smart_tv,45-54,EU,0
MED-17628,2024-09-12,treatment,2,2024-09-09,15,0,0.0,1.56,video,web,35-44,NA,0
MED-17629,2024-08-10,treatment,1,2024-08-09,15,1,0.0667,5.68,video,web,18-24,NA,1
MED-17630,2024-08-09,control,2,2024-08-09,15,0,0.0,6.84,video,mobile_app,25-34,APAC,0
MED-17631,2024-08-17,control,2,2024-08-17,9,0,0.0,1.12,video,mobile_app,25-34,NA,0
MED-17632,2024-08-27,control,1,2024-08-24,11,2,0.1818,3.75,podcast,smart_tv,55+,NA,0
MED-17633,2024-09-16,treatment,2,2024-09-13,10,1,0.1,5.76,video,web,35-44,APAC,0
MED-17634,2024-08-08,treatment,1,2024-08-06,15,0,0.0,14.8,video,mobile_app,18-24,NA,1
MED-17635,2024-09-15,treatment,1,2024-09-12,7,1,0.1429,10.57,video,web,18-24,NA,0
MED-17636,2024-08-14,control,1,2024-08-13,6,0,0.0,3.28,article,web,35-44,EU,0
MED-17637,2024-08-17,control,1,2024-08-16,21,1,0.0476,25.21,video,mobile_app,18-24,EU,1
MED-17638,2024-08-25,treatment,1,2024-08-24,15,0,0.0,11.43,video,web,25-34,EU,1
MED-17639,2024-09-01,control,2,2024-08-29,12,0,0.0,1.4,video,mobile_app,35-44,NA,0
MED-17640,2024-08-07,treatment,2,2024-08-07,13,0,0.0,3.3,podcast,web,25-34,EU,0
MED-17641,2024-09-16,treatment,2,2024-09-16,21,1,0.0476,7.48,video,mobile_app,35-44,NA,0
MED-17642,2024-09-01,control,2,2024-09-01,11,0,0.0,6.43,article,mobile_app,18-24,APAC,0
MED-17643,2024-09-04,control,2,2024-09-04,12,0,0.0,3.93,article,web,25-34,NA,0
MED-17644,2024-09-07,control,2,2024-09-06,12,0,0.0,5.93,podcast,smart_tv,18-24,NA,0
MED-17645,2024-09-27,control,2,2024-09-24,15,0,0.0,10.92,newsletter,web,25-34,LATAM,0
MED-17646,2024-09-22,treatment,2,2024-09-21,9,1,0.1111,4.21,article,mobile_app,35-44,EU,0
MED-17647,2024-08-22,control,1,2024-08-19,12,1,0.0833,2.58,video,mobile_app,35-44,EU,0
MED-17648,2024-09-21,treatment,2,2024-09-21,9,2,0.2222,4.23,video,smart_tv,35-44,APAC,0
MED-17649,2024-08-02,treatment,2,2024-07-29,13,0,0.0,24.11,video,mobile_app,35-44,NA,0
MED-17650,2024-08-11,control,1,2024-08-09,19,0,0.0,0.08,newsletter,mobile_app,35-44,APAC,1
MED-17651,2024-09-11,treatment,1,2024-09-11,13,1,0.0769,5.81,video,mobile_app,55+,APAC,0
MED-17652,2024-09-13,treatment,2,2024-09-10,15,1,0.0667,3.3,article,mobile_app,45-54,NA,0
MED-17653,2024-09-12,control,2,2024-09-11,15,1,0.0667,9.17,video,web,25-34,EU,0
MED-17654,2024-08-23,control,2,2024-08-20,15,0,0.0,1.02,newsletter,web,55+,NA,0
MED-17655,2024-09-26,treatment,2,2024-09-22,7,0,0.0,1.77,video,mobile_app,55+,APAC,0
MED-17656,2024-09-01,control,1,2024-08-31,12,0,0.0,1.3,article,web,18-24,EU,0
MED-17657,2024-08-02,treatment,1,2024-08-01,11,0,0.0,2.69,video,web,18-24,NA,0
MED-17658,2024-08-22,control,2,2024-08-18,13,1,0.0769,14.0,podcast,mobile_app,35-44,NA,1
MED-17659,2024-08-11,treatment,1,2024-08-11,16,1,0.0625,0.26,video,web,45-54,APAC,0
MED-17660,2024-09-17,treatment,2,2024-09-17,14,2,0.1429,24.99,podcast,web,25-34,EU,1
MED-17661,2024-09-03,control,2,2024-09-01,10,0,0.0,5.5,video,web,35-44,EU,0
MED-17662,2024-09-12,treatment,2,2024-09-08,17,0,0.0,17.14,video,web,55+,NA,1
MED-17663,2024-09-15,treatment,2,2024-09-11,11,0,0.0,4.95,video,mobile_app,25-34,APAC,0
MED-17664,2024-08-23,control,2,2024-08-21,9,0,0.0,6.74,article,web,25-34,NA,0
MED-17665,2024-08-10,control,1,2024-08-06,12,0,0.0,10.87,article,mobile_app,25-34,NA,0
MED-17666,2024-08-19,treatment,1,2024-08-17,10,1,0.1,21.08,video,mobile_app,45-54,NA,0
MED-17667,2024-08-19,control,1,2024-08-16,12,3,0.25,17.14,video,mobile_app,18-24,EU,0
MED-17668,2024-09-27,control,1,2024-09-26,11,0,0.0,1.36,podcast,mobile_app,18-24,APAC,0
MED-17669,2024-09-06,control,1,2024-09-02,15,0,0.0,3.83,video,web,25-34,EU,0
MED-17670,2024-09-14,control,1,2024-09-11,12,1,0.0833,6.73,article,mobile_app,35-44,APAC,0
MED-17671,2024-09-04,treatment,1,2024-09-03,16,1,0.0625,26.66,article,web,45-54,EU,1
MED-17672,2024-09-19,treatment,1,2024-09-15,15,0,0.0,8.7,article,smart_tv,25-34,NA,0
MED-17673,2024-09-04,treatment,1,2024-09-01,20,0,0.0,10.11,newsletter,mobile_app,25-34,NA,1
MED-17674,2024-09-09,control,1,2024-09-06,16,0,0.0,5.18,video,smart_tv,35-44,NA,1
MED-17675,2024-09-22,control,2,2024-09-18,16,0,0.0,4.5,newsletter,mobile_app,25-34,APAC,0
MED-17676,2024-08-25,control,1,2024-08-23,9,0,0.0,3.88,newsletter,mobile_app,18-24,EU,0
MED-17677,2024-08-05,control,2,2024-08-02,8,0,0.0,6.62,newsletter,smart_tv,25-34,NA,0
MED-17678,2024-09-17,treatment,2,2024-09-14,11,0,0.0,4.62,newsletter,mobile_app,25-34,EU,0
MED-17679,2024-08-03,control,1,2024-08-01,6,0,0.0,5.69,article,mobile_app,18-24,NA,0
MED-17680,2024-09-22,control,1,2024-09-19,13,0,0.0,8.09,video,mobile_app,18-24,NA,1
MED-17681,2024-08-22,control,1,2024-08-21,15,1,0.0667,18.46,article,smart_tv,25-34,NA,0
MED-17682,2024-09-21,control,1,2024-09-21,7,0,0.0,0.39,article,mobile_app,25-34,EU,0
MED-17683,2024-09-26,treatment,2,2024-09-23,17,0,0.0,0.39,article,web,35-44,APAC,0
MED-17684,2024-09-15,control,2,2024-09-14,12,0,0.0,38.67,article,smart_tv,55+,APAC,0
MED-17685,2024-09-20,treatment,2,2024-09-18,8,0,0.0,2.25,video,web,25-34,NA,0
MED-17686,2024-09-27,treatment,1,2024-09-24,9,1,0.1111,2.04,video,smart_tv,55+,APAC,0
MED-17687,2024-08-31,control,2,2024-08-31,14,1,0.0714,1.83,video,mobile_app,35-44,EU,0
MED-17688,2024-08-03,treatment,2,2024-08-01,9,0,0.0,9.43,article,mobile_app,35-44,LATAM,0
MED-17689,2024-08-15,control,1,2024-08-14,11,0,0.0,5.64,newsletter,smart_tv,25-34,NA,0
MED-17690,2024-09-07,treatment,2,2024-09-06,10,0,0.0,14.81,video,smart_tv,35-44,EU,0
MED-17691,2024-09-15,control,2,2024-09-12,16,0,0.0,6.16,article,mobile_app,35-44,NA,0
MED-17692,2024-08-04,treatment,1,2024-08-04,17,0,0.0,6.18,newsletter,web,45-54,APAC,0
MED-17693,2024-09-23,treatment,2,2024-09-19,15,0,0.0,3.43,video,web,35-44,EU,0
MED-17694,2024-09-03,control,2,2024-09-02,12,0,0.0,0.68,article,mobile_app,35-44,APAC,0
MED-17695,2024-09-02,control,2,2024-09-02,20,3,0.15,14.58,video,mobile_app,35-44,NA,1
MED-17696,2024-08-25,control,1,2024-08-22,9,1,0.1111,9.7,video,mobile_app,18-24,NA,0
MED-17697,2024-08-29,control,1,2024-08-26,8,0,0.0,9.14,video,smart_tv,25-34,APAC,0
MED-17698,2024-08-26,treatment,1,2024-08-24,24,0,0.0,3.45,video,mobile_app,45-54,NA,1
MED-17699,2024-08-27,control,2,2024-08-25,19,0,0.0,25.37,podcast,mobile_app,18-24,APAC,1
MED-17700,2024-08-19,treatment,2,2024-08-16,16,1,0.0625,3.95,video,smart_tv,18-24,LATAM,0
MED-17701,2024-09-08,treatment,2,2024-09-08,15,2,0.1333,12.39,video,web,45-54,NA,1
MED-17702,2024-08-13,control,1,2024-08-11,18,0,0.0,4.16,video,mobile_app,35-44,APAC,0
MED-17703,2024-08-07,control,2,2024-08-06,18,0,0.0,1.01,video,mobile_app,18-24,EU,0
MED-17704,2024-09-22,control,2,2024-09-19,12,0,0.0,9.51,video,mobile_app,35-44,NA,0
MED-17705,2024-08-20,control,1,2024-08-18,15,0,0.0,0.67,video,mobile_app,35-44,EU,1
MED-17706,2024-09-05,control,1,2024-09-01,13,0,0.0,12.05,newsletter,mobile_app,45-54,NA,1
MED-17707,2024-09-13,treatment,1,2024-09-12,7,0,0.0,1.51,video,mobile_app,18-24,APAC,0
MED-17708,2024-08-13,control,1,2024-08-13,15,1,0.0667,24.42,video,mobile_app,45-54,NA,1
MED-17709,2024-08-22,control,2,2024-08-19,16,0,0.0,10.75,article,mobile_app,25-34,NA,0
MED-17710,2024-08-27,control,2,2024-08-27,10,2,0.2,24.21,video,web,45-54,EU,0
MED-17711,2024-08-24,control,1,2024-08-23,14,0,0.0,8.79,video,mobile_app,45-54,EU,0
MED-17712,2024-09-03,control,1,2024-08-30,16,0,0.0,0.88,video,mobile_app,18-24,NA,1
MED-17713,2024-09-24,control,1,2024-09-21,14,1,0.0714,1.29,article,mobile_app,25-34,NA,0
MED-17714,2024-09-18,treatment,2,2024-09-16,14,0,0.0,2.72,podcast,smart_tv,45-54,EU,0
MED-17715,2024-08-04,treatment,2,2024-08-04,21,1,0.0476,6.11,article,web,35-44,APAC,0
MED-17716,2024-09-17,treatment,2,2024-09-17,12,0,0.0,6.48,article,mobile_app,18-24,NA,0
MED-17717,2024-08-02,treatment,2,2024-08-01,17,0,0.0,7.62,article,smart_tv,25-34,APAC,0
MED-17718,2024-08-16,control,1,2024-08-15,13,0,0.0,8.84,video,mobile_app,25-34,APAC,1
MED-17719,2024-08-23,control,1,2024-08-21,13,2,0.1538,1.87,video,smart_tv,25-34,EU,0
MED-17720,2024-08-11,treatment,2,2024-08-11,14,0,0.0,0.8,article,web,35-44,NA,0
MED-17721,2024-09-21,treatment,1,2024-09-17,12,1,0.0833,10.46,podcast,mobile_app,25-34,APAC,1
MED-17722,2024-08-20,control,2,2024-08-17,7,0,0.0,8.68,podcast,web,55+,EU,0
MED-17723,2024-08-18,control,2,2024-08-14,17,0,0.0,3.37,video,smart_tv,18-24,NA,0
MED-17724,2024-08-20,control,2,2024-08-16,8,0,0.0,0.64,video,smart_tv,18-24,EU,0
MED-17725,2024-08-05,treatment,2,2024-08-01,15,2,0.1333,4.44,article,web,25-34,NA,0
MED-17726,2024-09-14,treatment,2,2024-09-11,13,1,0.0769,1.16,article,smart_tv,55+,NA,0
MED-17727,2024-09-23,control,2,2024-09-19,14,2,0.1429,14.21,article,smart_tv,25-34,NA,0
MED-17728,2024-09-24,treatment,1,2024-09-20,12,1,0.0833,9.65,article,smart_tv,25-34,NA,0
MED-17729,2024-08-18,treatment,2,2024-08-17,11,0,0.0,2.14,article,web,35-44,NA,1
MED-17730,2024-09-05,control,1,2024-09-04,9,1,0.1111,5.34,article,mobile_app,25-34,APAC,1
MED-17731,2024-08-03,treatment,1,2024-08-01,20,1,0.05,15.2,video,web,35-44,APAC,0
MED-17732,2024-09-15,control,1,2024-09-11,5,1,0.2,4.27,video,mobile_app,35-44,APAC,0
MED-17733,2024-09-02,control,1,2024-09-01,14,0,0.0,6.23,video,smart_tv,25-34,NA,0
MED-17734,2024-08-11,control,2,2024-08-11,6,0,0.0,2.22,article,mobile_app,45-54,NA,0
MED-17735,2024-08-02,treatment,2,2024-07-31,15,1,0.0667,21.02,article,mobile_app,25-34,NA,1
MED-17736,2024-09-01,treatment,1,2024-08-31,13,0,0.0,3.09,article,smart_tv,55+,APAC,0
MED-17737,2024-09-03,treatment,2,2024-08-30,21,0,0.0,1.24,article,web,55+,APAC,0
MED-17738,2024-09-01,treatment,2,2024-08-29,15,0,0.0,18.38,podcast,mobile_app,18-24,NA,1
MED-17739,2024-09-11,treatment,1,2024-09-09,16,0,0.0,5.78,video,mobile_app,45-54,NA,0
MED-17740,2024-08-31,treatment,1,2024-08-29,15,0,0.0,0.79,video,smart_tv,45-54,NA,1
MED-17741,2024-09-15,treatment,2,2024-09-15,13,1,0.0769,8.7,article,web,35-44,NA,1
MED-17742,2024-09-26,treatment,2,2024-09-25,17,4,0.2353,8.74,video,web,25-34,EU,0
MED-17743,2024-08-02,control,1,2024-08-01,14,0,0.0,3.03,podcast,web,18-24,APAC,0
MED-17744,2024-08-25,treatment,1,2024-08-21,6,0,0.0,14.87,newsletter,mobile_app,25-34,APAC,0
MED-17745,2024-09-02,treatment,1,2024-09-02,18,0,0.0,1.35,video,web,25-34,NA,0
MED-17746,2024-09-22,control,1,2024-09-18,23,1,0.0435,17.39,article,mobile_app,25-34,EU,1
MED-17747,2024-08-25,control,2,2024-08-22,17,2,0.1176,10.76,article,mobile_app,18-24,NA,1
MED-17748,2024-09-01,treatment,1,2024-08-28,16,0,0.0,3.34,podcast,mobile_app,18-24,EU,0
MED-17749,2024-09-29,treatment,1,2024-09-29,18,3,0.1667,0.05,video,mobile_app,25-34,NA,0
MED-17750,2024-09-12,treatment,1,2024-09-11,14,2,0.1429,2.73,podcast,smart_tv,45-54,EU,0
MED-17751,2024-08-21,treatment,1,2024-08-19,14,1,0.0714,3.28,article,mobile_app,25-34,NA,0
MED-17752,2024-08-22,treatment,1,2024-08-19,11,0,0.0,0.97,video,mobile_app,18-24,NA,0
MED-17753,2024-08-15,treatment,1,2024-08-15,13,3,0.2308,25.69,video,mobile_app,25-34,NA,0
MED-17754,2024-08-09,control,1,2024-08-06,8,0,0.0,2.18,video,mobile_app,35-44,NA,0
MED-17755,2024-09-19,control,1,2024-09-17,14,0,0.0,11.19,video,mobile_app,35-44,APAC,0
MED-17756,2024-08-12,control,1,2024-08-08,8,0,0.0,3.57,video,smart_tv,45-54,EU,0
MED-17757,2024-09-16,control,1,2024-09-12,10,0,0.0,1.01,article,smart_tv,25-34,EU,1
MED-17758,2024-08-15,treatment,1,2024-08-14,21,0,0.0,17.48,podcast,mobile_app,45-54,EU,1
MED-17759,2024-08-13,control,2,2024-08-13,10,0,0.0,11.24,newsletter,mobile_app,25-34,EU,1
MED-17760,2024-09-08,control,2,2024-09-06,12,2,0.1667,6.54,video,mobile_app,35-44,APAC,0
MED-17761,2024-09-25,treatment,2,2024-09-22,11,0,0.0,6.92,article,mobile_app,35-44,APAC,0
MED-17762,2024-08-27,control,2,2024-08-25,10,1,0.1,30.38,article,mobile_app,18-24,APAC,0
MED-17763,2024-08-10,treatment,1,2024-08-08,14,1,0.0714,2.23,podcast,mobile_app,35-44,EU,0
MED-17764,2024-08-23,treatment,2,2024-08-20,9,0,0.0,2.6,video,mobile_app,55+,APAC,0
MED-17765,2024-08-23,control,2,2024-08-19,15,0,0.0,19.91,article,mobile_app,18-24,EU,0
MED-17766,2024-08-02,control,1,2024-07-31,8,0,0.0,2.56,article,mobile_app,25-34,NA,0
MED-17767,2024-08-15,treatment,1,2024-08-14,18,0,0.0,11.92,video,smart_tv,35-44,NA,1
MED-17768,2024-09-04,treatment,1,2024-09-01,13,0,0.0,13.25,article,smart_tv,18-24,EU,0
MED-17769,2024-08-03,control,2,2024-07-31,7,0,0.0,3.19,podcast,smart_tv,25-34,NA,1
MED-17770,2024-08-26,control,2,2024-08-22,21,1,0.0476,3.91,video,smart_tv,25-34,NA,0
MED-17771,2024-09-01,control,1,2024-09-01,10,0,0.0,11.08,article,smart_tv,35-44,APAC,0
MED-17772,2024-08-12,control,1,2024-08-09,9,0,0.0,3.91,article,smart_tv,25-34,NA,0
MED-17773,2024-09-17,treatment,2,2024-09-16,15,0,0.0,9.13,video,smart_tv,25-34,NA,0
MED-17774,2024-08-19,control,1,2024-08-16,12,1,0.0833,0.71,video,smart_tv,18-24,APAC,0
MED-17775,2024-08-30,treatment,2,2024-08-29,9,0,0.0,2.72,article,mobile_app,25-34,APAC,0
MED-17776,2024-08-12,control,1,2024-08-09,17,1,0.0588,35.04,video,mobile_app,25-34,APAC,0
MED-17777,2024-08-24,treatment,2,2024-08-22,8,1,0.125,21.25,video,smart_tv,55+,NA,1
MED-17778,2024-09-10,treatment,1,2024-09-07,9,0,0.0,5.9,video,web,25-34,APAC,0
MED-17779,2024-08-14,control,2,2024-08-13,15,1,0.0667,11.27,article,mobile_app,45-54,NA,0
MED-17780,2024-09-13,treatment,1,2024-09-13,11,1,0.0909,7.58,video,web,35-44,LATAM,1
MED-17781,2024-08-30,control,2,2024-08-27,8,0,0.0,3.88,article,mobile_app,18-24,EU,0
MED-17782,2024-08-31,control,2,2024-08-31,11,0,0.0,4.5,article,web,45-54,EU,1
MED-17783,2024-08-01,control,1,2024-07-31,10,0,0.0,4.8,video,smart_tv,35-44,EU,0
MED-17784,2024-08-28,control,2,2024-08-24,13,2,0.1538,22.74,video,mobile_app,45-54,NA,0
MED-17785,2024-09-24,control,2,2024-09-21,10,1,0.1,3.45,article,mobile_app,35-44,NA,0
MED-17786,2024-09-26,treatment,1,2024-09-24,13,0,0.0,0.56,video,smart_tv,35-44,NA,0
MED-17787,2024-09-04,control,2,2024-09-04,8,0,0.0,3.86,video,web,18-24,NA,0
MED-17788,2024-08-06,treatment,2,2024-08-06,6,0,0.0,1.06,video,smart_tv,45-54,LATAM,0
MED-17789,2024-09-20,control,1,2024-09-16,17,3,0.1765,34.06,video,mobile_app,25-34,APAC,0
MED-17790,2024-08-25,treatment,1,2024-08-23,13,1,0.0769,15.65,video,mobile_app,35-44,APAC,0
MED-17791,2024-09-22,control,1,2024-09-19,9,0,0.0,0.35,video,smart_tv,55+,NA,0
MED-17792,2024-09-19,control,1,2024-09-17,8,0,0.0,5.95,article,web,25-34,NA,0
MED-17793,2024-09-15,treatment,1,2024-09-15,3,0,0.0,1.93,article,mobile_app,35-44,NA,0
MED-17794,2024-08-01,treatment,2,2024-07-30,10,1,0.1,42.86,video,mobile_app,35-44,APAC,0
MED-17795,2024-09-13,treatment,1,2024-09-13,13,0,0.0,2.66,video,mobile_app,25-34,APAC,0
MED-17796,2024-09-28,control,1,2024-09-26,10,0,0.0,4.01,video,mobile_app,18-24,LATAM,0
MED-17797,2024-08-07,treatment,1,2024-08-05,11,3,0.2727,18.54,video,mobile_app,18-24,EU,0
MED-17798,2024-09-14,control,1,2024-09-14,14,1,0.0714,14.57,video,mobile_app,18-24,NA,0
MED-17799,2024-09-02,control,2,2024-08-30,14,0,0.0,9.59,video,mobile_app,25-34,NA,0
MED-17800,2024-08-09,treatment,2,2024-08-07,8,1,0.125,12.54,podcast,web,35-44,NA,0
MED-17801,2024-09-27,treatment,1,2024-09-24,13,1,0.0769,7.91,video,mobile_app,25-34,APAC,0
MED-17802,2024-09-14,control,1,2024-09-11,11,1,0.0909,2.26,newsletter,web,35-44,NA,0
MED-17803,2024-09-27,treatment,2,2024-09-26,13,0,0.0,3.48,newsletter,mobile_app,25-34,EU,0
MED-17804,2024-08-05,treatment,2,2024-08-04,17,1,0.0588,0.98,newsletter,mobile_app,25-34,APAC,1
MED-17805,2024-08-25,control,1,2024-08-22,9,0,0.0,8.25,video,web,45-54,APAC,0
MED-17806,2024-08-15,control,2,2024-08-14,16,0,0.0,3.83,video,smart_tv,25-34,EU,0
MED-17807,2024-08-31,control,2,2024-08-29,15,0,0.0,0.76,podcast,mobile_app,18-24,EU,1
MED-17808,2024-09-03,treatment,2,2024-08-31,10,1,0.1,8.4,video,mobile_app,25-34,NA,0
MED-17809,2024-08-20,control,2,2024-08-17,19,1,0.0526,4.33,article,mobile_app,35-44,NA,1
MED-17810,2024-08-05,treatment,1,2024-08-02,17,2,0.1176,9.01,newsletter,mobile_app,25-34,LATAM,1
MED-17811,2024-08-28,control,1,2024-08-27,17,1,0.0588,3.54,podcast,web,25-34,NA,1
MED-17812,2024-09-08,control,1,2024-09-07,17,0,0.0,7.01,newsletter,mobile_app,25-34,EU,0
MED-17813,2024-09-26,control,1,2024-09-24,6,1,0.1667,10.52,video,web,25-34,NA,0
MED-17814,2024-08-05,control,2,2024-08-02,7,1,0.1429,2.82,video,web,35-44,LATAM,0
MED-17815,2024-08-19,treatment,2,2024-08-16,8,0,0.0,2.59,article,web,18-24,APAC,0
MED-17816,2024-08-16,control,2,2024-08-15,10,0,0.0,4.27,video,mobile_app,25-34,NA,0
MED-17817,2024-08-16,treatment,1,2024-08-15,10,0,0.0,4.78,newsletter,smart_tv,35-44,NA,0
MED-17818,2024-09-26,control,1,2024-09-26,17,0,0.0,3.8,video,mobile_app,35-44,EU,1
MED-17819,2024-08-27,treatment,1,2024-08-27,14,3,0.2143,24.98,video,web,25-34,EU,0
MED-17820,2024-08-22,treatment,2,2024-08-20,15,2,0.1333,20.45,video,mobile_app,35-44,EU,0
MED-17821,2024-08-23,treatment,2,2024-08-19,12,0,0.0,6.01,video,mobile_app,25-34,EU,0
MED-17822,2024-08-30,treatment,2,2024-08-30,15,2,0.1333,21.47,podcast,mobile_app,35-44,NA,0
MED-17823,2024-09-10,control,1,2024-09-10,6,0,0.0,15.22,article,smart_tv,35-44,NA,0
MED-17824,2024-08-10,treatment,1,2024-08-08,10,0,0.0,0.48,article,mobile_app,25-34,LATAM,0
MED-17825,2024-08-10,treatment,2,2024-08-06,17,0,0.0,4.43,video,web,25-34,APAC,0
MED-17826,2024-08-16,treatment,1,2024-08-15,15,1,0.0667,3.04,article,mobile_app,25-34,APAC,1
MED-17827,2024-08-19,treatment,1,2024-08-17,10,1,0.1,20.22,newsletter,mobile_app,45-54,NA,0
MED-17828,2024-09-13,control,1,2024-09-09,8,0,0.0,2.57,video,smart_tv,25-34,NA,0
MED-17829,2024-08-10,treatment,2,2024-08-10,16,1,0.0625,6.51,video,mobile_app,55+,APAC,1
MED-17830,2024-09-15,control,1,2024-09-13,10,2,0.2,11.72,article,web,18-24,NA,0
MED-17831,2024-08-06,treatment,1,2024-08-03,13,0,0.0,15.8,newsletter,web,45-54,NA,0
MED-17832,2024-08-13,treatment,2,2024-08-13,16,0,0.0,1.01,podcast,smart_tv,25-34,EU,0
MED-17833,2024-08-21,control,1,2024-08-20,14,0,0.0,4.56,article,mobile_app,35-44,APAC,0
MED-17834,2024-08-13,control,2,2024-08-12,7,1,0.1429,1.16,article,mobile_app,55+,APAC,0
MED-17835,2024-09-22,control,1,2024-09-21,12,0,0.0,12.25,article,web,18-24,NA,0
MED-17836,2024-09-27,control,2,2024-09-25,10,2,0.2,13.34,article,mobile_app,18-24,NA,0
MED-17837,2024-08-19,control,2,2024-08-15,9,1,0.1111,8.0,video,mobile_app,45-54,NA,0
MED-17838,2024-08-11,control,1,2024-08-07,11,0,0.0,10.03,video,web,25-34,NA,0
MED-17839,2024-09-02,control,2,2024-09-01,6,0,0.0,3.18,podcast,mobile_app,35-44,EU,0
MED-17840,2024-08-06,control,2,2024-08-03,20,0,0.0,1.94,article,mobile_app,18-24,NA,1
MED-17841,2024-08-14,treatment,2,2024-08-10,6,0,0.0,6.32,article,web,25-34,NA,0
MED-17842,2024-09-09,control,1,2024-09-09,9,1,0.1111,10.76,podcast,web,18-24,EU,0
MED-17843,2024-08-25,treatment,1,2024-08-25,11,0,0.0,9.08,video,mobile_app,35-44,APAC,0
MED-17844,2024-09-20,treatment,1,2024-09-20,18,1,0.0556,3.26,video,mobile_app,25-34,EU,0
MED-17845,2024-08-13,treatment,2,2024-08-13,7,0,0.0,12.47,article,web,25-34,EU,0
MED-17846,2024-08-14,treatment,1,2024-08-12,7,2,0.2857,6.04,newsletter,mobile_app,45-54,NA,0
MED-17847,2024-08-02,control,1,2024-07-31,8,0,0.0,10.24,video,mobile_app,18-24,APAC,0
MED-17848,2024-09-19,control,1,2024-09-17,4,1,0.25,9.13,podcast,mobile_app,35-44,EU,0
MED-17849,2024-09-27,treatment,2,2024-09-25,14,0,0.0,7.44,article,web,18-24,NA,0
MED-17850,2024-09-08,control,1,2024-09-07,10,1,0.1,8.59,video,web,25-34,EU,0
MED-17851,2024-08-02,control,2,2024-07-29,23,0,0.0,10.97,article,web,25-34,NA,1
MED-17852,2024-09-07,control,2,2024-09-06,13,0,0.0,4.72,newsletter,mobile_app,25-34,EU,0
MED-17853,2024-09-22,treatment,2,2024-09-18,19,1,0.0526,3.56,video,mobile_app,25-34,APAC,0
MED-17854,2024-09-09,treatment,2,2024-09-06,19,1,0.0526,4.49,video,smart_tv,25-34,EU,1
